VulDetect: A novel technique for detecting software vulnerabilities using Language Models,,,,
BVSNO: Binary Code Vulnerability Detection Based on Slice Semantic and Node Order,,,,
Target Tracking in Blind Range of Radars With Deep Learning,,,,
Code Smell Detection using Hybrid Machine Learning Algorithms,,,,
Detecting SQL Injection Attacks in Cloud SaaS using Machine Learning,,,,
Evaluating Vulnerability of Rumor Detection Models to Textual Adversarial Samples,,,,
Analysis and Detection of Malware using Machine Learning,,,,
P2SF-IoV: A Privacy-Preservation-Based Secured Framework for Internet of Vehicles,,,,
Enhancing Malware Detection using Deep Learning Approach,,,,
Hierarchical Attention Network for Interpretable and Fine-Grained Vulnerability Detection,,,,
Redefining Security: Unveiling the Vulnerabilities of Captcha Mechanisms Using Deep Learning,,,,
Network Intrusion Detection using Dynamic Weighted Aggregation Federated Learning,,,,
Peculiar: Smart Contract Vulnerability Detection Based on Crucial Data Flow Graph and Pre-training Techniques,,,,
Towards Universal Physical Attacks On Cascaded Camera-Lidar 3d Object Detection Models,,,,
Zero-day attacks: review of the methods used based on intrusion detection and prevention systems,,,,
Image Transformation-Based Defense Against Adversarial Perturbation on Deep Learning Models,,,,
FTCLNet: Convolutional LSTM with Fourier Transform for Vulnerability Detection,,,,
Securing IoT With Deep Federated Learning: A Trust-Based Malicious Node Identification Approach,,,,
A Trust Secure Attacker Detection with Upgraded Deep Learning-Assistance for SDN Networks,,,,
Audio Based Drone Detection and Identification using Deep Learning,,,,
Federated Learning for Anomaly Detection in Vehicular Networks,,,,
Secure and Resilient Artificial Intelligence of Things: A HoneyNet Approach for Threat Detection and Situational Awareness,,,,
A deep auto-encoder based approach for intrusion detection system,,,,
Cyber Security Threat Detection in Internet of Things Using Optimized Deep Learning Technique,,,,
An Intelligent Network Intrusion Detector Using Deep Learning Model,,,,
Driving into Danger: Adversarial Patch Attack on End-to-End Autonomous Driving Systems Using Deep Learning,,,,
Enhancing Deep Learning-based Vulnerability Detection by Building Behavior Graph Model,,,,
A BPSO and Deep Learning Based Hybrid Approach for Android Feature Selection and Malware Detection,,,,
Detecting Cryptography Misuses With Machine Learning: Graph Embeddings, Transfer Learning and Data Augmentation in Source Code Related Tasks,,,
Adversarial Examples—Security Threats to COVID-19 Deep Learning Systems in Medical IoT Devices,,,,
Strengthening Open Radio Access Networks: Advancing Safeguards Through ZTA and Deep Learning,,,,
Cyber Forensic Analysis for Operational Technology Using Graph-Based Deep Learning,,,,
BHMVD: Binary Code-based Hybrid Neural Network for Multiclass Vulnerability Detection,,,,
IIoT Network Intrusion Detection Using Machine Learning,,,,
NeuFuzz: Efficient Fuzzing With Deep Neural Network,,,,
Towards a DeepMalOb Improvement in the Use of Formal Security Risk Analysis Methods,,,,
Learning-Based Vulnerability Analysis of Cyber-Physical Systems,,,,
Security for Machine Learning-Based Systems: Attacks and Challenges During Training and Inference,,,,
Detection of Cyber Attacks: XSS, SQLI, Phishing Attacks and Detecting Intrusion Using Machine Learning Algorithms,,
Software Vulnerability Detection using Large Language Models,,,,
Simulation of Physical Adversarial Attacks on Vehicle Detection Models,,,,
Multi-Objective Approach for Detecting Vulnerabilities in Ethereum Smart Contracts,,,,
Classification of Abnormal Signaling SIP Dialogs Through Deep Learning,,,,
Genetic Optimization Techniques for Enhancing Web Attacks Classification in Machine Learning,,,,
Blockchain based Federated Deep Learning Framework for Malware Attacks Detection in IoT Devices,,,,
A Review of Adversarial Machine Learning for Cyber security in Intelligent Systems using Image Classification & Signal Classification Analysis,,,,
Detection of SQL Injection Attacks by giving apriori to Q-Learning Agents,,,,
A Software Upgrade Security Analysis Method on Network Traffic Classification using Deep Learning,,,,
FLID: Intrusion Attack and Defense Mechanism for Federated Learning Empowered Connected Autonomous Vehicles (CAVs) Application,,,,
Adversarial Machine Learning Against False Data Injection Attack Detection for Smart Grid Demand Response,,,,
DeCaptcha: Cracking captcha using Deep Learning Techniques,,,,
DeepCov: Coverage Guided Deep Learning Framework Fuzzing,,,,
Binary Code Vulnerability Location Identification with Fine-grained Slicing,,,,
Inductive Vulnerability Detection via Gated Graph Neural Network,,,,
Network Cluster Reliability with Enhanced Security and Privacy of IoT Data for Anomaly Detection Using a Deep Learning Model,,,,
Vulnerability Detection in Smart Contracts Using Deep Learning,,,,
Securing Bio-FET Interfaces in IoBNT Systems using Deep Learning Techniques,,,,
A Synoptic Review on Feature Selection and Machine Learning models used for Detecting Cyber Attacks in IoT,,,,
Detecting Reentrancy Vulnerability in Smart Contracts using Graph Convolution Networks,,,,
Meta-Path Based Attentional Graph Learning Model for Vulnerability Detection,,,,
ASTNN-Based System for Auditing PHP Code,,,,
Security for IoT using Federated Learning,,,,
A Comprehensive Analysis of Intrusion Detection in Internet of Things (IoT),,,,
IoT Botnet-Traffic Classification Using Few-Shot Learning,,,,
A Modified Maximal Divergence Sequential Auto-Encoder and Time Delay Neural Network Models for Vulnerable Binary Codes Detection,,,,
Ensemble-based Machine Learning Techniques for Attack Detection,,,,
Detection of Makeup Presentation Attacks based on Deep Face Representations,,,,
Deep Face Representations for Differential Morphing Attack Detection,,,,
Efficacy of CNN-Bidirectional LSTM Hybrid Model for Network-Based Anomaly Detection,,,,
Investigating Security and Privacy Concerns in Deep-Learning-based Pervasive Health Monitoring Architectures,,,,
Predicting Different Types of Imbalanced Intrusion Activities Based on a Multi-Stage Deep Learning Approach,,,,
Top-Performing Unifying Architecture for Network Intrusion Detection in SDN Using Fully Convolutional Network,,,,
Cloud Security Analysis using Machine Learning Algorithms,,,,
On securing IoT from Deep Learning perspective,,,,
CSCVD: A Method of Source Code Vulnerability Detection Based on Semantic Feature and Context Dependence,,,,
XSS Attack Detection using Convolution Neural Network,,,,
A Multiple Stage Deep Learning Model for NID in MANETs,,,,
Cybersecurity in Internet of Things Networks using Deep Learning Models,,,,
Efficient Intrusion Detection System Using Convolutional Long Short Term Memory Network,,,,
Dynamic Detection of False Data Injection Attack in Smart Grid using Deep Learning,,,,
A Novel Tunicate Swarm Algorithm With Hybrid Deep Learning Enabled Attack Detection for Secure IoT Environment,,,,
Real Time Network Attack Detection Using Machine Learning Techniques,,,,
A Novel Distributed Anomaly Intrusion Detection Model for Drone Swarm Network in Smart Nations,,,,
Using Feature Alignment Can Improve Clean Average Precision And Adversarial Robustness In Object Detection,,,,
Real-Time Detection of False Data Injection Attacks in Smart Grid: A Deep Learning-Based Intelligent Mechanism,,,,
Attacking Malware Detection using Adversarial Machine Learning,,,,
MLPP: Exploring Transfer Learning and Model Distillation for Predicting Application Performance,,,,
DeepTaskAPT: Insider APT detection using Task-tree based Deep Learning,,,,
A Deep Learning Approach to Distributed Anomaly Detection for Edge Computing,,,,
IoT Malware Network Traffic Classification using Visual Representation and Deep Learning,,,,
Smart Contract Cloning Identification Using BERT Model Based Representation Learning,,,,
Guarding Deep Learning Systems With Boosted Evasion Attack Detection and Model Update,,,,
IT Attack Detection and Classification using Users Event Log Feature And Behavior Analytics through Fourier EEG Signal,,,,
A Real-Time CNN-Based Lightweight Mobile Masked Face Recognition System,,,,
Multiple Botnet and Keylogger Attack Detection Using CNN in IoT Networks,,,,
Analysis of Continual Learning Models for Intrusion Detection System,,,,
Power-Grid Controller Anomaly Detection with Enhanced Temporal Deep Learning,,,,
Train Me to Fight: Machine-Learning Based On-Device Malware Detection for Mobile Devices,,,,
A Systematic Literature Review on Host-Based Intrusion Detection Systems,,,,
Deep Composite Face Image Attacks: Generation, Vulnerability and Detection,,,
Unsupervised Stacked Autoencoders for Anomaly Detection on Smart Cyber-physical Grids,,,,
Protecting Android Devices From Malware Attacks: A State-of-the-Art Report of Concepts, Modern Learning Models and Challenges,,,
Assessment of Adversarial Attacks on Traffic Sign Detection for Connected and Autonomous Vehicles,,,,
A Comparative Performance Analysis of Android Malware Classification Using Supervised and Semi-supervised Deep Learning,,,,
Adversarial Attacks on LoRa Device Identification and Rogue Signal Detection with Deep Learning,,,,
Deep Learning within the Web Application Security Scope – Literature Review,,,,
DeepVuler: A Vulnerability Intelligence Mining System for Open-Source Communities,,,,
Data Flow-driven and Attention Mechanism-enabled Smart Contract Vulnerability Detection for Secure and Green Blockchain-based Service Networks,,,,
Vector representation of machine instructions for vulnerability assessment of digital infrastructure components,,,,
Applying Binary Code Similarity Detection on Acceleration Processor,,,,
Schooling to Exploit Foolish Contracts,,,,
Social Distance Monitoring Method with Deep Learning to prevent Contamination Spread of Coronavirus Disease,,,,
Enhancing Security in IoT-Assisted UAV Networks Using Adaptive Mongoose Optimization Algorithm With Deep Learning,,,,
SSH-BA: Safeguarding Smart Homes with Intelligent IoT Behavior Analysis Using Classification Techniques,,,,
Traffic Anomaly Detection in Wireless Sensor Networks Based on Principal Component Analysis and Deep Convolution Neural Network,,,,
DDoS Attack Detection on Bitcoin Ecosystem using Deep-Learning,,,,
An Explorative Analysis of IoT Security on Federated Intelligent Networks,,,,
An Optimized Auto-Encoder based Approach for Detecting Zero-Day Cyber-Attacks in Computer Network,,,,
An Asterisk-shaped Patch Attack for Object Detection,,,,
Deep Neural Networks for Malicious JavaScript Detection Using Bytecode Sequences,,,,
Transferable deep convolutional neural network features for fingervein presentation attack detection,,,,
U-Net-based Chip Detection in CNC Machine,,,,
Intelligent Smart Home Security System: A Deep Learning Approach,,,,
MalVulDroid: Tracing Vulnerabilities from Malware in Android Using Natural Language Processing,,,,
Anomaly Detection for In-Vehicle Communication Using Transformers,,,,
Attacks on Machine Learning: Adversarial Examples in Connected and Autonomous Vehicles,,,,
Poisoning Attacks on Deep Learning based Wireless Traffic Prediction,,,,
Code Property Graph based Vulnerability Type Identification with Fusion Representation,,,,
URL Based Malicious Activity Detection Using Machine Learning,,,,
Novel Class Probability Features for Optimizing Network Attack Detection With Machine Learning,,,,
Program Slice Based Vulnerable Code Clone Detection,,,,
Research and Evaluation of Intelligent Threat Detection Under Industrial Internet,,,,
Combining Graph Neural Networks With Expert Knowledge for Smart Contract Vulnerability Detection,,,,
A Transfer Learning and Optimized CNN Based Intrusion Detection System for Internet of Vehicles,,,,
Robust Intrusion Detection for IoT Networks: an Integrated CNN-LSTM-GRU Approach,,,,
Analysis of Wireless Sensor Network Security Models: A Salient Approach for Deeper Inspection Using Deep Neural Networks,,,,
SCEVD: Semantic-enhanced Code Embedding for Vulnerability Discovery,,,,
Adversarial Malware Binaries: Evading Deep Learning for Malware Detection in Executables,,,,
Playing Against Deep-Neural-Network-Based Object Detectors: A Novel Bidirectional Adversarial Attack Approach,,,,
Vulnerability Identification and Remediation of FDI Attacks in Islanded DC Microgrids Using Multiagent Reinforcement Learning,,,,
BDEdge: Blockchain and Deep-Learning for Secure Edge-Envisioned Green CAVs,,,,
Analysis of Access Time in Malicious Application Detection Using You Only Look Once V3-Spatial Pyramid Pooling in Comparison with You Only Look Once,,,,
A Lightweight Intelligent Authentication Approach for Intrusion Detection,,,,
Investigation on Deep Learning Methods for Privacy and Security Challenges of Cognitive IoV,,,,
Machine Learning for Security and the Internet of Things: The Good, the Bad, and the Ugly,,
A Synoptic Review on Feature Selection and Machine Learning models used for Detecting Cyber Attacks in IoT,,,,
A Privacy-Preserving-Based Secure Framework Using Blockchain-Enabled Deep-Learning in Cooperative Intelligent Transport System,,,,
Graph Neural Network for Malware Detection and Classification on Renewable Energy Management Platform,,,,
Transfer Learning Approach to IDS on Cloud IoT Devices Using Optimized CNN,,,,
An Attack Detection Framework Based on BERT and Deep Learning,,,,
Lightweight Machine Learning Prediction Algorithm for Network Attack on Software Defined Network,,,,
Zero-Day Malware Classification Using Deep Features with Support Vector Machines,,,,
Weakly Supervised Vulnerable Plaques Detection by IVOCT Image,,,,
Cross-Project Transfer Representation Learning for Vulnerable Function Discovery,,,,
Review on Intrusion Detection in Edge Based IOT,,,,
Autonomous and Security-Aware Dynamic Vehicular Platoon Formation,,,,
Data-Driven Cyber-Attack Detection of Intelligent Attacks in Islanded DC Microgrids,,,,
DB-CBIL: A DistilBert-Based Transformer Hybrid Model Using CNN and BiLSTM for Software Vulnerability Detection,,,,
Kalman Filter-Based Adversarial Patch Attack Defense for Autonomous Driving Multi-Target Tracking,,,,
Machine Learning for Enhanced Cyber Security,,,,
Sentimental Insight 2.0: Exploring the Frontiers of Opinion Mining with Deep Learning,,,,
Deep Q-Network for Enhanced Data Privacy and Security of IoT Traffic,,,,
A Framework of Vulnerable Code Dataset Generation by Open-Source Injection,,,,
Image Processing Based Approach for False Data Injection Attacks Detection in Power Systems,,,,
A Collaborative DNN-Based Low-Latency IDPS for Mission-Critical Smart Factory Networks,,,,
5G RRC Protocol and Stack Vulnerabilities Detection via Listen-and-Learn,,,,
Usage Patterns and Implementation of Machine Learning for Malware Detection and Predictive Evaluation,,,,
Smart Security Audit: Reinforcement Learning with a Deep Neural Network Approximator,,,,
DroidDeepLearner: Identifying Android malware using deep learning,,,,
Real-Time Behavioral Biometric Information Security System for Assessment Fraud Detection,,,,
Malicious Network Software Detection Based on API Call,,,,
Generative Adversarial Attacks on Fingerprint Recognition Systems,,,,
CAPTCHA Recognition And Analysis Using Custom Based CNN Model - Capsecure,,,,
A New Hybrid Approach using Deep Learning in handling IoT Attack,,,,
Static Detection of Control-Flow-Related Vulnerabilities Using Graph Embedding,,,,
Real-Time Adaptive Sensor Attack Detection in Autonomous Cyber-Physical Systems,,,,
Attacking Face Recognition With T-Shirts: Database, Vulnerability Assessment, and Detection,,
ADNet: A neural network model for adversarial example detection based on steganalysis and attention mechanism,,,,
DEFT: A Novel Deep Framework for Fuzz Testing Performance Evaluation in NextG Vulnerability Detection,,,,
Permissioned Blockchain and Deep Learning for Secure and Efficient Data Sharing in Industrial Healthcare Systems,,,,
An Adversarial Approach for Explainable AI in Intrusion Detection Systems,,,,
Interpreting Memorization in Deep Learning from Data Distribution,,,,
SCOBERT: A Pre-Trained BERT for Smart Contract Vulnerability Detection,,,,
A Novel Network Intrusion Detection Model using Residual Recurrent Neural Network with Improved Garter Snake-based Optimization Strategy,,,,
To Evaluate and Analyze the Performance of Anomaly Detection in Cloud of Things,,,,
Adversarial Vulnerability of Deep Learning Models in Analyzing Next Generation Sequencing Data,,,,
Towards Detection of Morphed Face Images in Electronic Travel Documents,,,,
Multi-Expert Adversarial Attack Detection in Person Re-identification Using Context Inconsistency,,,,
Cyber-Bullying Detection in Social Media Platform using Machine Learning,,,,
A New Lightweight In Situ Adversarial Sample Detector for Edge Deep Neural Network,,,,
On Assessing Vulnerabilities of the 5G Networks to Adversarial Examples,,,,
SGANFuzz: A Deep Learning-Based MQTT Fuzzing Method Using Generative Adversarial Networks,,,,
Crafting Text Adversarial Examples to Attack the Deep-Learning-based Malicious URL Detection,,,,
IEEE 802.11 Network Anomaly Detection and Attack Classification: A Deep Learning Approach,,,,
A Static IDE Plugin to Detect Security Hotspot for Laravel Framework Based Web Application,,,,
A GAF and CNN based Wi-Fi Network Intrusion Detection System,,,,
Blockchain Based Abstract Syntax Tree to Detect Vulnerability in IOT-Enabled Smart Contract,,,,
EVMNet: Classification of DDoS Attacks using ELM-Enhanced Deep Learning Model with Feature Fusion,,,,
A Critical Review of The Intersection of Artificial Intelligence and Cybersecurity,,,,
Hybrid Intrusion Detection Technique for Malicious Network Attacks with Machine Learning,,,,
MalNet: Detection of Malwares Using Ensemble Learning Techniques,,,,
MLPXSS: An Integrated XSS-Based Attack Detection Scheme in Web Applications Using Multilayer Perceptron Technique,,,,
A Fuzzing Method for Security Testing of Sensors,,,,
Deceiving Deep Learning-based Fraud SMS Detection Models through Adversarial Attacks,,,,
Phishing URL detection by leveraging RoBERTa for feature extraction and LSTM for classification,,,,
Malicious Firmware Detection on Embedded Systems Using Deep Learning,,,,
Web Browser Extension Development of Structured Query Language Injection Vulnerability Detection Using Long Short-Term Memory Algorithm,,,,
TDAE: Autoencoder-based Automatic Feature Learning Method for the Detection of DNS tunnel,,,,
A Review of Machine Learning Botnet Detection Techniques based on Network Traffic Log,,,,
An Analysis of AI-based SQL Injection (SQLi) Attack Detection,,,,
Catch the Intruder: Collaborative and Personalized Malware Detection By On-Device Application Fingerprinting,,,,
Enhancing Adversarial Robustness for Deep Metric Learning through Adaptive Adversarial Strategy,,,,
SmRM: Ensemble Learning Devised Solution for Smart Riskware Management in Android Machines,,,,
Network Anomaly Uncovering on CICIDS-2017 Dataset: A Supervised Artificial Intelligence Approach,,,,
Detection and Classification of Various Diseases in Cotton Crops using advanced Neural Network Approaches,,,,
Can We Trust Machine Learning for Electronic Design Automation?,,,,
Deep Domain Adaptation for Vulnerable Code Function Identification,,,,
A Systematic Mapping Study of the Advancement in Software Vulnerability Forecasting,,,,
Network Security in Cyberspace Using Machine Learning Techniques,,,,
Universal Adversarial Attack on Deep Learning Based Prognostics,,,,
Privacy-Preserving Classification Method for Neural-Biomarkers using Homomorphic Residue Number System CNN: HoRNS-CNN,,,,
Automatically Seed Corpus and Fuzzing Executables Generation Using Test Framework,,,,
Intrusion Detection Systems Trends to Counteract Growing Cyber-Attacks on Cyber-Physical Systems,,,,
An advanced method for detection of botnet traffic using intrusion detection system,,,,
Cyber Security Enhancement of Smart Grids Via Machine Learning - A Review,,,,
Deep Learning Based Classification of Pedestrian Vulnerability Trained on Synthetic Datasets,,,,
Intelligent Anomaly Detection System Based on Ensemble and Deep Learning,,,,
Understanding and Mitigating Threats from Android Hybrid Apps Using Machine Learning,,,,
An Intelligent Big Data Security Framework Based on AEFS-KENN Algorithms for the Detection of Cyber-Attacks from Smart Grid Systems,,,,
Improving Smart Cities Safety using Sanity-Check Deep Neural Network Algorithm,,,,
Data Randomization and Cluster-Based Partitioning for Botnet Intrusion Detection,,,,
Power profiling of microcontroller's instruction set for runtime hardware Trojans detection without golden circuit models,,,,
STPID-Model : A novel approach to Perimeter Intrusion Detection,,,,
Experimenting Ensemble Machine Learning for DDoS Classification: Timely Detection of DDoS Using Large Scale Dataset,,,,
Deep learning based Diagnosis of diseases using Image Classification,,,,
READ-IoT: Reliable Event and Anomaly Detection Framework for the Internet of Things,,,,
Yolov4FaceMask: COVID-19 Mask Detector,,,,
Error Vulnerabilities and Fault Recovery in Deep-Learning Frameworks for Hardware Accelerators,,,,
Faster R-CNN for Detection of Carotid Plaque on Ultrasound Images,,,,
DeFiScanner: Spotting DeFi Attacks Exploiting Logic Vulnerabilities on Blockchain,,,,
A Clever Approach to Develop an Efficient Deep Neural Network Based IDS for Cloud Environments Using a Self-Adaptive Genetic Algorithm,,,,
Analysis and Detection of Malicious Activity on DoH Traffic,,,,
Hyperband Tuned Deep Neural Network With Well Posed Stacked Sparse AutoEncoder for Detection of DDoS Attacks in Cloud,,,,
DeepCon: Contribution Coverage Testing for Deep Learning Systems,,,,
TrISec: Training Data-Unaware Imperceptible Security Attacks on Deep Neural Networks,,,,
Insights on Using Deep Learning to Spoof Inertial Measurement Units for Stealthy Attacks on UAVs,,,,
A Network Monitoring Model based on Convolutional Neural Networks for Unbalanced Network Activity,,,,
Adversarial Robustness of Deep Learning-Based Malware Detectors via (De)Randomized Smoothing,,,,
Enhancing Malicious Domain Detection Using Advanced Machine Learning Techniques,,,,
DDoS-FOCUS: A Distributed DoS Attacks Mitigation using Deep Learning Approach for a Secure IoT Network,,,,
A machine learning approach improving university campus security,,,,
A Novel Approach Exploiting Machine Learning to Detect SQLi Attacks,,,,
Static Analysis Based Malware Detection for Zero-Day Attacks in Android Applications,,,,
Vulnerability assessment and detection of Deepfake videos,,,,
Finding A Needle in a Haystack: Automated Mining of Silent Vulnerability Fixes,,,,
A Lightweight Cross-Version Binary Code Similarity Detection Based on Similarity and Correlation Coefficient Features,,,,
A Review of Imbalanced Datasets and Resampling Techniques in Network Intrusion Detection System,,,,
Detecting Adversarial Samples with Graph-Guided Testing,,,,
Predicting Software Errors Using Neural Networks,,,,
Detecting Abnormal Traffic in Large-Scale Networks,,,,
Identifying and Addressing Security Vulnerabilities in Hybrid Network Security Algorithms,,,,
How About Bug-Triggering Paths? - Understanding and Characterizing Learning-Based Vulnerability Detectors,,,,
IoT Botnet Detection on Flow Data using Autoencoders,,,,
Detection of DDoS Attack in IoT Networks Using Sample elected RNN-ELM,,,,
Generating End-to-End Adversarial Examples for Malware Classifiers Using Explainability,,,,
A novel automated method to detect XSS vulnerability in webpages,,,,
Android Malware: Comprehensive Study and a Cross-Feature Light Weight Proposed Solution,,,,
Entropy-Boosted Adversarial Patch for Concealing Pedestrians in YOLO Models,,,,
Password Guessing Using Deep Learning,,,,
Detection of Lung Ultrasound Covid-19 Disease Patients based Convolution Multifacet Analytics using Deep Learning,,,,
Big Data Technology Application in Software Security Vulnerability Analysis,,,,
AutoCAT: Reinforcement Learning for Automated Exploration of Cache-Timing Attacks,,,,
Identification of Deep Convection Clouds Using ABIGOES Data and Machine Learning Techniques: The Case of Los Mochis, Sinaloa, Mexico,,
Two Sides of the Same Coin: Boons and Banes of Machine Learning in Hardware Security,,,,
Analysing User Vulnerability to Phishing attacks using Machine Learning Techniques: A Case Study on University Data,,,,
An Intelligent Approach to Improving the Performance of Threat Detection in IoT,,,,
Competitive Learning for Unsupervised Anomaly Detection in Intelligent Transportation Systems,,,,
APT Adversarial Defence Mechanism for Industrial IoT Enabled Cyber-Physical System,,,,
Software Defect Detection Based on Feature Fusion and Alias Analysis,,,,
ZMAD: Lightweight Model-Based Anomaly Detection for the Structured Z-Wave Protocol,,,,
Internet of Things (IOT) Intrusion Detection Utilizing CNN and Fine Tuning It Using Various Optimization Parameters,,,,
Detecting Privacy-Sensitive Code Changes with Language Modeling,,,,
Fired Neuron Rate Based Decision Tree for Detection of Adversarial Examples in DNNs,,,,
Cyber Attack Simulation and Detection in Digital Substation,,,,
Improving the security of Internet of Things (IoT) using Intrusion Detection System(IDS),,,,
Replay Attack Detection in Overcurrent Relays using Mathematical Morphology and LSTM Autoencoder,,,,
Diving Deep With BotLab-DS1: A Novel Ground Truth-Empowered Botnet Dataset,,,,
Securing Smart Manufacturing by Integrating Anomaly Detection With Zero-Knowledge Proofs,,,,
Federated Learning-Based Risk-Aware Decision to Mitigate Fake Task Impacts on Crowdsensing Platforms,,,,
Detection and Analysis of Distributed Denial of Service attack on Software Defined Network,,,,
Intrusion Detection Method Based on SMOTE Transformation for Smart Grid Cybersecurity,,,,
An Efficient Adversarial Defiance Towards Malware Detection System (MDS),,,,
IoT Device Type Identification Using Hybrid Deep Learning Approach for Increased IoT Security,,,,
Adversarial Objectness Gradient Attacks in Real-time Object Detection Systems,,,,
Optical Image Encryption Vulnerability Detection by Using Generative Adversarial Networks,,,,
Enhancing Navigational Safety in Crowded Environments using Semantic-Deep-Reinforcement-Learning-based Navigation,,,,
MMPD: A Novel Malicious PDF File Detector for Mobile Robots,,,,
Phishing and Web Hacking: Examining the Vulnerabilities and Defenses in the Digital Age,,,,
Intrusion Detection System for Wireless Sensor Networks: A Machine Learning Based Approach,,,,
IIDS: Intelligent Intrusion Detection System for Sustainable Development in Autonomous Vehicles,,,,
Leveraging LSTM Networks for Attack Detection in Fog-to-Things Communications,,,,
Investigating the Robustness of Deep Neural Network Based COVID-19 Detection Models Against Universal Adversarial Attacks,,,,
Node-Based System for Optimizing the Process of Creation ff Intelligent Agents for Intrusion Detection and Analysis,,,,
Single Image Face Morphing Attack Detection Using Ensemble of Features,,,,
Smart Contract Vulnerability Detection Based on Automated Feature Extraction and Feature Interaction,,,,
A Deep Learning Approach to Discover Router Firmware Vulnerabilities,,,,
Quantitative Assessment of Wireless Connected Intelligent Robot Swarms Network Security Situation,,,,
A Review of Techniques and Policies on Cybersecurity Using Artificial Intelligence and Reinforcement Learning Algorithms,,,,
SQL Injection Detection Technology Based on BiLSTM-Attention,,,,
FDIA Detection Methods on a Navy Smart Grid AMI Data Set using Autoenocoder Neural Networks: A Case Study,,,,
An Ensemble Learning Based Intrusion Detection Model for Industrial IoT Security,,,,
Comparative Study of Detection and Analysis of Different Malware with the Help of Different Algorithm,,,,
Selecting Gaussian Process Regression Kernels for IoT Intrusion Detection and Classification,,,,
Defences Against web Application Attacks and Detecting Phishing Links Using Machine Learning,,,,
Performance of the Convolutional Neural Network Model in Identification of the Wireless Frequency Bands,,,,
Late Breaking Results: Physical Adversarial Attacks of Diffractive Deep Neural Networks,,,,
Correcting Pseudo Labels with Label Distribution for Unsupervised Domain Adaptive Vulnerable Plaque Detection,,,,
Botnet-based IoT Network Attacks Identification using LSTM,,,,
Designing a Predictive Maintenance-Based Algorithm for DC Motor Fault Detection and Classification,,,,
Moving Targets: Addressing Concept Drift in Supervised Models for Hacker Communication Detection,,,,
A Curriculum Framework for Autonomous Network Defense using Multi-agent Reinforcement Learning,,,,
Class-Aware Neural Networks for Efficient Intrusion Detection on Edge Devices,,,,
HybriDG: Hybrid Dynamic Time Warping and Gaussian Distribution Model for Detecting Emerging Zero-Day Microarchitectural Side-Channel Attacks,,,,
MIPGAN—Generating Strong and High Quality Morphing Attacks Using Identity Prior Driven GAN,,,,
A Binary Protocol Fuzzing Method Based on SeqGAN,,,,
noTrash.AI – An Approach Towards the Hygienic City based on Deep Learning,,,,
A measurement method for intrusion detection in cyber IoT data stealing attacks,,,,
Makeup Presentation Attacks: Review and Detection Performance Benchmark,,,,
Developing an Efficient Feature Engineering and Machine Learning Model for Detecting IoT-Botnet Cyber Attacks,,,,
Intrusion Detection in Wireless Sensor Networks using Hybrid Deep Belief Networks and Harris Hawks Optimizer,,,,
Towards Robust AI Model for Cyber-Physical Intelligent Transportation Systems by Hash-Based Ensemble Learning,,,,
A Novel Split Learning-Based Consumer Electronics Network Traffic Anomaly Detection Framework for Smart City Environment,,,,
Incremental Learning Implementations and Vision for Cyber Risk Detection in IoT,,,,
Developing and evaluating a hands-on lab for teaching local area network vulnerabilities,,,,
Research on Detection Method for the Leakage of Underwater Pipeline by YOLOv3,,,,
Attacking and Defending DNP3 ICS/SCADA Systems,,,,
Evaluating Explanation Methods for Deep Learning in Security,,,,
Fingerprint Presentation Attack Detector Using Global-Local Model,,,,
Automatic Analysis of Lesion in Cardiovascular Image using Fully Convolutional Neural Networks,,,,
Personalized Federated Learning based Intrusion Detection Approach for Metaverse,,,,
Log-Based Anomaly Detection Using CNN Model with Parameter Entity Labeling for Improving Log Preprocessing Approach,,,,
An Exploration of shared code execution for malware analysis,,,,
Hybrid Intrusion Detection Method Based on K-Means and CNN for Smart Home,,,,
A Review on Security Trends and Solutions Against Cyber Threats in Industry 4.0,,,,
On the Use of Reinforcement Learning for Attacking and Defending Load Frequency Control,,,,
Input Validation Vulnerabilities in Web Applications: Systematic Review, Classification, and Analysis of the Current State-of-the-Art,,
HSV-Net: A Custom CNN for Malaria Detection with Enhanced Color Representation,,,,
Semantic Awareness Model For Binary Operator Code,,,,
Multilevel Fusion of Deep Features for Face Morphing Attack Detection,,,,
Hybrid Data Mining Approaches for Intrusion Detection in the Internet of Things,,,,
Heterogeneous Graph Transformer for Advanced Persistent Threat Classification in Wireless Networks,,,,
Security Landscape of Anomaly based Defence Mechanisms in Edge Environments,,,,
Securing Deep Learning as a Service Against Adaptive High Frequency Attacks With MMCAT,,,,
Robin: A Novel Method to Produce Robust Interpreters for Deep Learning-Based Code Classifiers,,,,
SCLERA: A Framework for Privacy-Preserving MLaaS at the Pervasive Edge,,,,
PlausMal-GAN: Plausible Malware Training Based on Generative Adversarial Networks for Analogous Zero-Day Malware Detection,,,,
Function Identification in Android Binaries with Deep Learning,,,,
Research on Intelligent Detection System of Computer Digital Security Protection Technology,,,,
Resource- and Workload-Aware Model Parallelism-Inspired Novel Malware Detection for IoT Devices,,,,
Improved IoT Device Security Using Hybrid Algorithm with Optimal values,,,,
A Smart NIDS Design for SDN-based Cloud IoT Network using Optimal Path Selection and RNN,,,,
DTC: Addressing the long-tailed problem in intrusion detection through the divide-then-conquer paradigm,,,,
