Anomaly detection of defects on concrete structures with the convolutional autoencoder,ScienceDirect,
Journal of Systems and SoftwareMarch 2024,ScienceDirect,
A physics-informed deep learning approach for bearing fault detection,ScienceDirect,
Hydrogel-based hybridization chain reaction (HCR) for detection of urinary exosomal miRNAs as a diagnostic tool of prostate cancer,ScienceDirect,
All-in-one microfluidic device with an integrated porous filtration membrane for on-site detection of multiple salivary biomarkers,ScienceDirect,
DroidChain: A novel Android malware detection method based on behavior chains,ScienceDirect,
A dual-potential electrochemiluminescence sensor for ratiometric detection of carcinoembryonic antigen based on single luminophor,ScienceDirect,
"Field classification, modeling and anomaly detection in unknown CAN bus networks",ScienceDirect,
Journal of Systems and SoftwareOctober 2018,ScienceDirect,
Towards a Novel Software Framework for the Intuitive Generation of Process Flows for Multiple Robotic Systems,ScienceDirect,
Deepfakes and beyond: A Survey of face manipulation and fake detection,ScienceDirect,
"Special issue on threat detection, analysis and defense",ScienceDirect,
A hybrid machine learning approach for malicious behaviour detection and recognition in cloud computing,ScienceDirect,
A feature reduced intrusion detection system using ANN classifier,ScienceDirect,
"A deep learning approach to the screening of malaria infection: Automated and rapid cell counting, object detection and instance segmentation using Mask R-CNN",ScienceDirect,
Context-based irregular activity detection in event logs for forensic investigations: An itemset mining approach,ScienceDirect,
Research on false alarm detection algorithm of nuclear power system based on BERT-SAE-iForest combined algorithm,ScienceDirect,
Behavioral classification and detection of malware through HTTP user agent anomalies,ScienceDirect,
Current methods for the detection of antimalarial drug resistance in Plasmodium parasites infecting humans,ScienceDirect,
A PE header-based method for malware detection using clustering and deep embedding techniques,ScienceDirect,
Community detection in weighted brain connectivity networks beyond the resolution limit,ScienceDirect,
"Multiplex real-time PCR coupled with sodium dodecyl sulphate and propidium monoazide for the simultaneous detection of viable Listeria monocytogenes, Cronobacter sakazakii, Staphylococcus aureus and Salmonella spp. in milk",ScienceDirect,
Information and Software TechnologyJuly 2020,ScienceDirect,
Optimal feature configuration for dynamic malware detection,ScienceDirect,
Adaptive intrusion detection via GA-GOGMM-based pattern learning with fuzzy rough set-based attribute selection,ScienceDirect,
Microaneurysm detection using color locus detection method,ScienceDirect,
Intrusion detection technique based on flow aggregation and latent semantic analysis,ScienceDirect,
ArchCam: Real time expert system for suspicious behaviour detection in ATM site,ScienceDirect,
Molecular detection and phylogenetic analyses of Arsenophonus endosymbiont in wild specimens of phlebotomine sand flies from Colombia,ScienceDirect,
Automatic network intrusion detection: Current techniques and open issues,ScienceDirect,
An effective feature engineering for DNN using hybrid PCA-GWO for intrusion detection in IoMT architecture,ScienceDirect,
"Chapter Ten: Machine learning for network security management, attacks, and intrusions detection",ScienceDirect,
WEDMS: An advanced mean shift clustering algorithm for LDoS attacks detection,ScienceDirect,
Dynamic temporal ADS-B data attack detection based on sHDP-HMM,ScienceDirect,
Spoofing detection goes noisy: An analysis of synthetic speech detection in the presence of additive noise,ScienceDirect,
PtNi nanocubes-catalyzed tyramine signal amplification electrochemiluminescence sensor for nonenzymatic and ultrasensitive detection of hepatocellular carcinoma cells,ScienceDirect,
Real-time DDoS attack detection using FPGA,ScienceDirect,
Mitochondrial estrogen receptors as a vulnerability factor of chronic stress and mediator of fluoxetine treatment in female and male rat hippocampus,ScienceDirect,
Comparison of different caries detectors for approximal caries detection,ScienceDirect,
Neural adaptive observer-based sensor and actuator fault detection in nonlinear systems: Application in UAV,ScienceDirect,
Replay attack detection using variable-frequency resolution phase and magnitude features,ScienceDirect,
Using simulation to evaluate error detection strategies: A case study of cloud-based deployment processes,ScienceDirect,
Journal of Systems and SoftwareDecember 2015,ScienceDirect,
Software structure characteristic measurement method based on weighted network,ScienceDirect,
Chapter Thirteen: Chemical probes and methods for single-cell detection and quantification of epichaperomes in hematologic malignancies,ScienceDirect,
Effects-based feature identification for network intrusion detection,ScienceDirect,
Information and Software TechnologyNovember 2021,ScienceDirect,
A filter model for intrusion detection system in Vehicle Ad Hoc Networks: A hidden Markov methodology,ScienceDirect,
Machine learning-based malicious user detection for reliable cooperative radio spectrum sensing in Cognitive Radio-Internet of Things,ScienceDirect,
Age-related vulnerability of pattern separation in C57BL/6J mice,ScienceDirect,
Distributing extreme learning machines with Apache Spark for NetFlow-based malware activity detection,ScienceDirect,
Chapter 68: Software-Defined Networking and Network Function Virtualization Security,ScienceDirect,
"Land use and land cover change detection and prediction in Bhutan's high altitude city of Thimphu, using cellular automata and Markov chain",ScienceDirect,
A flow-based approach for Trickbot banking trojan detection,ScienceDirect,
Multicolor and photothermal dual-readout biosensor for visual detection of prostate specific antigen,ScienceDirect,
Characterizing Android apps’ behavior for effective detection of malapps at large scale,ScienceDirect,
An algorithmic approach for optimising biometric systems using liveness and coercion detection,ScienceDirect,
Chapter Three: Emerging Software Testing Technologies,ScienceDirect,
MFCC-based descriptor for bee queen presence detection,ScienceDirect,
Software Rejuvenation Under Persistent Attacks in Constrained Environments,ScienceDirect,
Droplet-based immunoassay on a ‘sticky’ nanofibrous surface for multiplexed and dual detection of bacteria using smartphones,ScienceDirect,
AMalNet: A deep learning framework based on graph convolutional networks for malware detection,ScienceDirect,
Service-oriented mobile malware detection system based on mining strategies,ScienceDirect,
Recent advances in liquid biopsy technologies for cancer biomarker detection,ScienceDirect,
An immunoblot assay for cysteine oxidation by reactive oxygen species allows detection of novel thioprotective efficacy of black tea extracts,ScienceDirect,
Operational experiences with anomaly detection in backbone networks,ScienceDirect,
An electrochemical sensor concept for the detection of bacterial virulence factors from Staphylococcus aureus and Pseudomonas aeruginosa,ScienceDirect,
Deep 1D-Convnet for accurate Parkinson disease detection and severity prediction from gait,ScienceDirect,
Stealthy Denial of Service (DoS) attack modelling and detection for HTTP/2 services,ScienceDirect,
HSTF-Model: An HTTP-based Trojan detection model via the Hierarchical Spatio-temporal Features of Traffics,ScienceDirect,
Improving in vitro ciguatoxin and brevetoxin detection: selecting neuroblastoma (Neuro-2a) cells with lower sensitivity to ouabain and veratridine (OV-LS),ScienceDirect,
A deep learning approach for proactive multi-cloud cooperative intrusion detection system,ScienceDirect,
An eco-designed paper-based algal biosensor for nanoformulated herbicide optical detection,ScienceDirect,
"Chapter 14: Forecast and detection of DNA surprise bio-attacks, bio-defense and eradication. How to secure DNA data files",ScienceDirect,
Use of DNA aptamer for sandwich type detection of Listeria monocytogenes,ScienceDirect,
Journal of Systems and SoftwareApril 2020,ScienceDirect,
Encoder combined video moving object detection,ScienceDirect,
Adjusting lexical features of actual proxy logs for intrusion detection,ScienceDirect,
An electrochemical strategy for tetracycline detection coupled triple helix aptamer probe with catalyzed hairpin assembly signal amplification,ScienceDirect,
A dynamic MLP-based DDoS attack detection method using feature selection and feedback,ScienceDirect,
A novel biologically-inspired target detection method based on saliency analysis for synthetic aperture radar (SAR) imagery,ScienceDirect,
Optical sensing for early spring freeze related blueberry bud damage detection: Hyperspectral imaging for salient spectral wavelengths identification,ScienceDirect,
QRS detection method based on fully convolutional networks for capacitive electrocardiogram,ScienceDirect,
Linking El Niño Southern Oscillation for early drought detection in tropical climates: The Ecuadorian coast,ScienceDirect,
Journal of Systems and SoftwareApril 2019,ScienceDirect,
Information and Software TechnologySeptember 2020,ScienceDirect,
SDZM: Software for determining shear damage zones of rock joints,ScienceDirect,
Recent advances in imaging techniques for bruise detection in fruits and vegetables,ScienceDirect,
Kernelized technique for outliers detection to monitoring water pipeline based on WSNs,ScienceDirect,
A new DSWTS algorithm for real-time pedestrian detection in autonomous agricultural tractors as a computer vision system,ScienceDirect,
A heuristics approach to mine behavioural data logs in mobile malware detection system,ScienceDirect,
A propeptide-based biosensor for the selective detection of Vibrio cholerae using an environment-sensitive fluorophore,ScienceDirect,
A hybrid approach of mobile malware detection in Android,ScienceDirect,
Chapter 4: Analytical detection methods and strategies for food fraud,ScienceDirect,
Distracted driving detection based on the fusion of deep learning and causal reasoning,ScienceDirect,
Minimum volume ellipsoid classification model for contamination event detection in water distribution systems,ScienceDirect,
Environmental Modelling & SoftwareJuly 2014,ScienceDirect,
“ESIPT-AIE” based sequential fluorescence ‘on-off’ marker for endogenous detection of hypochlorite and cobalt (II),ScienceDirect,
Policy-based SQLIA detection and prevention approach for RFID systems,ScienceDirect,
Creditability-based weighted voting for reducing false positives and negatives in intrusion detection,ScienceDirect,
Methods for one– and two–dimensional gas chromatography with flame ionization detection for identification of Mycobacterium tuberculosis in sputum,ScienceDirect,
Integrated intrusion detection model based on artificial immune,ScienceDirect,
Similarity-based Android malware detection using Hamming distance of static binary features,ScienceDirect,
Performance enhancement of 112 Gbps UWOC link by mitigating the air bubbles induced turbulence with coherent detection MIMO DP-16QAM and advanced digital signal processing,ScienceDirect,
Journal of Systems and SoftwareSeptember 2013,ScienceDirect,
Blind deconvolution assisted with periodicity detection techniques and its application to bearing fault feature enhancement,ScienceDirect,
Guest Editorial for Special Section from Empirical Software Engineering & Measurement (ESEM) 2011,ScienceDirect,
Information and Software TechnologyJuly 2013,ScienceDirect,
A wireless sensor–actuator system for hazardous gases detection and control,ScienceDirect,
The non-contact detection and identification of blood stained fingerprints using visible wavelength reflectance hyperspectral imaging: Part 1,ScienceDirect,
Workload-aware anomaly detection for Web applications,ScienceDirect,
Journal of Systems and SoftwareMarch 2014,ScienceDirect,
An anomaly detection framework for identifying energy theft and defective meters in smart grids,ScienceDirect,
A framework to integrate social media and authoritative data for disaster relief detection and distribution optimization,ScienceDirect,
A Hot Query Bank approach to improve detection performance against SQL injection attacks,ScienceDirect,
"The significance of rhinovirus detection in hospitalized children: clinical, epidemiological and virological features",ScienceDirect,
The role of cue detection for prospective memory development across the lifespan,ScienceDirect,
"Intelligent web-phishing detection and protection scheme using integrated features of Images, frames and text",ScienceDirect,
A novel machine learning fingerprinting method using sparse representation for provenance detection in delta sediments,ScienceDirect,
Journal of Systems and SoftwareSeptember 2017,ScienceDirect,
Early detection of accelerated aging and cellular decline (AACD): A consensus statement,ScienceDirect,
Rapid detection of melamine adulteration in dairy milk by SB-ATR–Fourier transform infrared spectroscopy,ScienceDirect,
Different neural representations for detection of symmetry in dot-patterns and in faces: A state-dependent TMS study,ScienceDirect,
Aptamer-based detection of fumonisin B1: A critical review,ScienceDirect,
A novel pre-processing technique in pathologic voice detection: Application to Parkinson’s disease phonation,ScienceDirect,
Enhancement of thermographic images of composite laminates for debond detection: An approach based on Gabor filter and watershed,ScienceDirect,
Real-time detection of MAC layer misbehavior in mobile ad hoc networks,ScienceDirect,
A detection and prevention system against collaborative attacks in Mobile Ad hoc Networks,ScienceDirect,
Improved detection of Parkinsonian resting tremor with feature engineering and Kalman filtering,ScienceDirect,
Fault detection in ventilation units using dynamic energy performance models,ScienceDirect,
Chapter 10: Software-Defined Networking for the Internet of Things: Securing home networks using SDN,ScienceDirect,
Duplex real-time RT-PCR assay for detection and subgroup-specific identification of human respiratory syncytial virus,ScienceDirect,
The detection of new psychoactive substances in wastewater. A comprehensive review of analytical approaches and global trends,ScienceDirect,
Rapid detection of a norovirus pseudo-outbreak by using real-time sequence based information,ScienceDirect,
X-ray computed tomography: A novel non-invasive approach for the detection of microplastics in sediments?,ScienceDirect,
Software publicationOpen access,ScienceDirect,
SoftwareXMay 2024,ScienceDirect,
On the performance of intelligent techniques for intensive and stealthy DDos detection,ScienceDirect,
Journal of Systems and SoftwareDecember 2021,ScienceDirect,
Journal of Systems and SoftwareJuly 2021,ScienceDirect,
En-ABC: An ensemble artificial bee colony based anomaly detection scheme for cloud environment,ScienceDirect,
White matter integrity and vulnerability to Alzheimer's disease: Preliminary findings and future directions,ScienceDirect,
Long-Range attack detection on permissionless blockchains using Deep Learning,ScienceDirect,
A game theory based multi layered intrusion detection framework for VANET,ScienceDirect,
Does emotion change auditory prediction and deviance detection?,ScienceDirect,
A novel cheater and jammer detection scheme for IEEE 802.11-based wireless LANs,ScienceDirect,
A miniature chip for protein detection based on magnetic relaxation switches,ScienceDirect,
Journal of Systems and SoftwareDecember 2019,ScienceDirect,
"Change detection using landsat time series: A review of frequencies, preprocessing, algorithms, and applications",ScienceDirect,
A-Stacking and A-Bagging: Adaptive versions of ensemble learning algorithms for spoof fingerprint detection,ScienceDirect,
Interest of speckle tracking in the detection of cardiac involvement in pregnant women with hypertensive disorder,ScienceDirect,
Chapter One: Advances in Software Engineering and Software Assurance,ScienceDirect,
Multiplex detection of KRAS mutations by a matrix-assisted laser desorption/ionization-time of flight mass spectrometry assay,ScienceDirect,
Adapting artificial neural networks to a specific driver enhances detection and prediction of drowsiness,ScienceDirect,
Accurate detection of COVID-19 patients based on distance biased Naïve Bayes (DBNB) classification strategy,ScienceDirect,
"Change detection in piping, gully head forms, and mechanisms",ScienceDirect,
"Application of magnetic resonance sounding to tunnels for advanced detection of water-related disasters: A case study in the Dadushan Tunnel, Guizhou, China",ScienceDirect,
A compact AES core with on-line error-detection for FPGA applications with modest hardware resources,ScienceDirect,
"A simple extraction method for the detection and quantification of polyoxin D, a nucleoside antibiotic, in butterbur using UPLC-MS/MS",ScienceDirect,
Enzyme- and metal-free electrochemical sensor for highly sensitive superoxide anion detection based on nitrogen doped hollow mesoporous carbon spheres,ScienceDirect,
Chapter 5: In silico detection tools for begomoviruses causing leaf curl disease in crops and its management through RNA interference,ScienceDirect,
Automatic detection of building typology using deep learning methods on street level images,ScienceDirect,
Robust location-secured high-definition image watermarking based on key-point detection and deep learning,ScienceDirect,
Machine learning applications for anomaly detection in Smart Water Metering Networks: A systematic review,ScienceDirect,
"A contemplative perspective on federated machine learning: Taxonomy, threats & vulnerability assessment and challenges",ScienceDirect,
Intrusion detection system using deep learning for in-vehicle security,ScienceDirect,
A comprehensive survey and taxonomy on privacy-preserving deep learning,ScienceDirect,
A cross-lingual transfer learning method for online COVID-19-related hate speech detection,ScienceDirect,
Unveiling vulnerable smart contracts: Toward profiling vulnerable smart contracts using genetic algorithm and generating benchmark dataset,ScienceDirect,
Deep learning-based tumor segmentation and classification in breast MRI with 3TP method,ScienceDirect,
Explainable deep learning for attack intelligence and combating cyber–physical attacks,ScienceDirect,
IoT data feature extraction and intrusion detection system for smart cities based on deep migration learning,ScienceDirect,
Deep learning-based photoplethysmography biometric authentication for continuous user verification,ScienceDirect,
Black hole attack detection using Dolphin Echo-location-based machine learning model in MANET environment,ScienceDirect,
Physical layer attack identification and localization in cyber–physical grid: An ensemble deep learning based approach,ScienceDirect,
A hybrid deep transfer learning model with machine learning methods for face mask detection in the era of the COVID-19 pandemic,ScienceDirect,
Deep learning-based borescope image processing for aero-engine blade in-situ damage detection,ScienceDirect,
Self-adaptive logit balancing for deep neural network robustness: Defence and detection of adversarial attacks,ScienceDirect,
Rapid spatio-temporal prediction of coastal urban floods based on deep learning approaches,ScienceDirect,
"Recent developments in denoising medical images using deep learning: An overview of models, techniques, and challenges",ScienceDirect,
Early depression detection in social media based on deep learning and underlying emotions,ScienceDirect,
Chapter 3: Behavioral malware detection and classification using deep learning approaches,ScienceDirect,
Deep learning with class-level abstract syntax tree and code histories for detecting code modification requirements,ScienceDirect,
Image-based surface scratch detection on architectural glass panels using deep learning approach,ScienceDirect,
Robust location-secured high-definition image watermarking based on key-point detection and deep learning,ScienceDirect,
Machine learning applications for anomaly detection in Smart Water Metering Networks: A systematic review,ScienceDirect,
"A contemplative perspective on federated machine learning: Taxonomy, threats & vulnerability assessment and challenges",ScienceDirect,
Intrusion detection system using deep learning for in-vehicle security,ScienceDirect,
A comprehensive survey and taxonomy on privacy-preserving deep learning,ScienceDirect,
A cross-lingual transfer learning method for online COVID-19-related hate speech detection,ScienceDirect,
Unveiling vulnerable smart contracts: Toward profiling vulnerable smart contracts using genetic algorithm and generating benchmark dataset,ScienceDirect,
Deep learning-based tumor segmentation and classification in breast MRI with 3TP method,ScienceDirect,
Explainable deep learning for attack intelligence and combating cyber–physical attacks,ScienceDirect,
IoT data feature extraction and intrusion detection system for smart cities based on deep migration learning,ScienceDirect,
Deep learning-based photoplethysmography biometric authentication for continuous user verification,ScienceDirect,
Black hole attack detection using Dolphin Echo-location-based machine learning model in MANET environment,ScienceDirect,
Physical layer attack identification and localization in cyber–physical grid: An ensemble deep learning based approach,ScienceDirect,
A hybrid deep transfer learning model with machine learning methods for face mask detection in the era of the COVID-19 pandemic,ScienceDirect,
Deep learning-based borescope image processing for aero-engine blade in-situ damage detection,ScienceDirect,
Self-adaptive logit balancing for deep neural network robustness: Defence and detection of adversarial attacks,ScienceDirect,
Rapid spatio-temporal prediction of coastal urban floods based on deep learning approaches,ScienceDirect,
"Recent developments in denoising medical images using deep learning: An overview of models, techniques, and challenges",ScienceDirect,
Early depression detection in social media based on deep learning and underlying emotions,ScienceDirect,
Chapter 3: Behavioral malware detection and classification using deep learning approaches,ScienceDirect,
Deep learning with class-level abstract syntax tree and code histories for detecting code modification requirements,ScienceDirect,
Image-based surface scratch detection on architectural glass panels using deep learning approach,ScienceDirect,
GGT: Graph-guided testing for adversarial sample detection of deep neural network,ScienceDirect,
Improved chimp optimization algorithm (ICOA) feature selection and deep neural network framework for internet of things (IOT) based android malware detection,ScienceDirect,
An empirical assessment of different word embedding and deep learning models for bug assignment,ScienceDirect,
Variable-complexity machine learning models for large-scale oil spill detection: The case of Persian Gulf,ScienceDirect,
Hydra: An ensemble deep learning recognition model for plant diseases,ScienceDirect,
A survey on machine learning techniques applied to source code,ScienceDirect,
High accuracy intelligent real-time framework for detecting infant drowning based on deep learning,ScienceDirect,
An efficient artificial intelligence approach for early detection of cross-site scripting attacks,ScienceDirect,
Cost-effective and accurate monitoring of flowering across multiple tropical tree species over two years with a time series of high-resolution drone imagery and deep learning,ScienceDirect,
Application of deep learning in damage classification of reinforced concrete bridges,ScienceDirect,
Evaluating the efficacy of deep learning models for knee osteoarthritis prediction based on Kellgren-Lawrence grading system,ScienceDirect,
Deep learning-based pedestrian trajectory prediction and risk assessment at signalized intersections using trajectory data captured through roadside LiDAR,ScienceDirect,
Optimized machine learning enabled intrusion detection 2 system for internet of medical things,ScienceDirect,
PeerRemove: An adaptive node removal strategy for P2P botnet based on deep reinforcement learning,ScienceDirect,
Examining the role of passive design indicators in energy burden reduction: Insights from a machine learning and deep learning approach,ScienceDirect,
Attention based multi-agent intrusion detection systems using reinforcement learning,ScienceDirect,
ATS-O2A: A state-based adversarial attack strategy on deep reinforcement learning,ScienceDirect,
A deep architecture based on attention mechanisms for effective end-to-end detection of early and mature malaria parasites,ScienceDirect,
"Quantum distributed deep learning architectures: Models, discussions, and applications",ScienceDirect,
An intrusion identification and prevention for cloud computing: From the perspective of deep learning,ScienceDirect,
TS-Mal: Malware detection model using temporal and structural features learning,ScienceDirect,
FL-IIDS: A novel federated learning-based incremental intrusion detection system,ScienceDirect,
Vulnerability assessment of heat waves within a risk framework using artificial intelligence,ScienceDirect,
Golden ratio based deep fake video detection system with fusion of capsule networks,ScienceDirect,
"Machine learning for intrusion detection in industrial control systems: Applications, challenges, and recommendations",ScienceDirect,
A new approach for cancer prediction based on deep neural learning,ScienceDirect,
Effective network intrusion detection via representation learning: A Denoising AutoEncoder approach,ScienceDirect,
Using deep learning techniques and genetic-based feature extraction for presentation attack mitigation,ScienceDirect,
Misbehavior detection system with semi-supervised federated learning,ScienceDirect,
AnoFed: Adaptive anomaly detection for digital health using transformer-based federated learning and support vector data description,ScienceDirect,
CoVNet-19: A Deep Learning model for the detection and analysis of COVID-19 patients,ScienceDirect,
Distributed attack detection scheme using deep learning approach for Internet of Things,ScienceDirect,
Uncovering APT malware traffic using deep learning combined with time sequence and association analysis,ScienceDirect,
Estimation of vital signs from facial videos via video magnification and deep learning,ScienceDirect,
"A deep learning approach to the screening of malaria infection: Automated and rapid cell counting, object detection and instance segmentation using Mask R-CNN",ScienceDirect,
Deep-attack over the deep reinforcement learning,ScienceDirect,
A comprehensive review on ensemble deep learning: Opportunities and challenges,ScienceDirect,
"Which algorithm can detect unknown attacks? Comparison of supervised, unsupervised and meta-learning algorithms for intrusion detection",ScienceDirect,
An explainable multi-modal model for advanced cyber-attack detection in industrial control systems,ScienceDirect,
CALEB: A Conditional Adversarial Learning Framework to enhance bot detection,ScienceDirect,
A distributed deep neural network model for credit card fraud detection,ScienceDirect,
Federated deep learning for smart city edge-based applications,ScienceDirect,
"Deep learning and benchmark machine learning based landslide susceptibility investigation, Garhwal Himalaya (India)",ScienceDirect,
Deep metric learning for the classification of MALDI-TOF spectral signatures from multiple species of neotropical disease vectors,ScienceDirect,
Automatic colonic polyp detection using integration of modified deep residual convolutional neural network and ensemble learning approaches,ScienceDirect,
Image anomaly detection for IoT equipment based on deep learning,ScienceDirect,
An ensemble learning approach for anomaly detection in credit card data with imbalanced and overlapped classes,ScienceDirect,
Chapter 3: Deep learning for multisource medical information processing,ScienceDirect,
Homomorphic federated learning schemes enabled pedestrian and vehicle detection system,ScienceDirect,
Damage detection of offshore jacket structures using structural vibration measurements: Application of a new hybrid machine learning method,ScienceDirect,
"Vertebral compression fracture detection using imitation learning, patch based convolutional neural networks and majority voting",ScienceDirect,
RNNIDS: Enhancing network intrusion detection systems through deep learning,ScienceDirect,
Anomaly detection in ad-hoc networks based on deep learning model: A plug and play device,ScienceDirect,
A GPU-based machine learning approach for detection of botnet attacks,ScienceDirect,
Anti-occlusion multi-object surveillance based on improved deep learning approach and multi-feature enhancement for unmanned smart grid safety,ScienceDirect,
Characteristic patch-based deep and handcrafted feature learning for red lesion segmentation in fundus images,ScienceDirect,
An intrusion detection system using Exponential Henry Gas Solubility Optimization based Deep Neuro Fuzzy Network in MANET,ScienceDirect,
A multiomics analysis-assisted deep learning model identifies a macrophage-oriented module as a potential therapeutic target in colorectal cancer,ScienceDirect,
QSec-RPL: Detection of version number attacks in RPL based mobile IoT using Q-Learning,ScienceDirect,
A soft voting ensemble learning approach for credit card fraud detection,ScienceDirect,
Investigation on Human Activity Recognition using Deep Learning,ScienceDirect,
Assessment of geometric parameters of segmented crack on concrete building facade using deep learning,ScienceDirect,
An innovative deep anomaly detection of building energy consumption using energy time-series images,ScienceDirect,
Damage detection in power transmission towers using machine learning algorithms,ScienceDirect,
FS-IDS: A framework for intrusion detection based on few-shot learning,ScienceDirect,
Adversarial attacks on deep learning models in smart grids,ScienceDirect,
DHCF: Dual disentangled-view hierarchical contrastive learning for fake news detection on social media,ScienceDirect,
A deep learning based malicious module identification using stacked sparse autoencoder network for VLSI circuit reliability,ScienceDirect,
A deep learning-based strategy for fault detection and isolation in parabolic-trough collectors,ScienceDirect,
Deep malware detection framework for IoT-based smart agriculture,ScienceDirect,
Automatic assessment of pain based on deep learning methods: A systematic review,ScienceDirect,
Classifying attack traffic in IoT environments via few-shot learning,ScienceDirect,
A review on client-server attacks and defenses in federated learning,ScienceDirect,
Coastal pollution analysis for environmental health and ecological safety using deep learning technique,ScienceDirect,
Deep learning based multi-labelled soil classification and empirical estimation toward sustainable agriculture,ScienceDirect,
EvadeDroid: A practical evasion attack on machine learning for black-box Android malware detection,ScienceDirect,
Understanding municipal solid waste production and diversion factors utilizing deep-learning methods,ScienceDirect,
Deep learning-based construction equipment operators’ mental fatigue classification using wearable EEG sensor data,ScienceDirect,
Attack prevention in IoT through hybrid optimization mechanism and deep learning framework,ScienceDirect,
Physically adversarial thermal hydraulics evaluation of deep learning models for pressurized water reactors,ScienceDirect,
Joint spectrum sensing and D2D communications in Cognitive Radio Networks using clustering and deep learning strategies under SSDF attacks,ScienceDirect,
DTMIC: Deep transfer learning for malware image classification,ScienceDirect,
Real-time transient stability estimation of power system considering nonlinear limiters of excitation system using deep machine learning: An actual case study in Iran,ScienceDirect,
Condition monitoring of wind turbine using novel deep learning method and dynamic kernel principal components Mahalanobis distance,ScienceDirect,
Injection attack detection using machine learning for smart IoT applications,ScienceDirect,
"A comprehensive survey on radio frequency (RF) fingerprinting: Traditional approaches, deep learning, and open challenges",ScienceDirect,
Improved assessment of donor liver steatosis using Banff consensus recommendations and deep learning algorithms,ScienceDirect,
Clustered federated learning architecture for network anomaly detection in large scale heterogeneous IoT networks,ScienceDirect,
GRU-based deep learning approach for network intrusion alert prediction,ScienceDirect,
Glacier retreat in Himachal from 1994 to 2021 using deep learning,ScienceDirect,
FlexibleFL: Mitigating poisoning attacks with contributions in cloud-edge federated learning systems,ScienceDirect,
Intelligent decision-making system for multiple marine autonomous surface ships based on deep reinforcement learning,ScienceDirect,
COVID-19 prediction through X-ray images using transfer learning-based hybrid deep learning approach,ScienceDirect,
Defending malware detection models against evasion based adversarial attacks,ScienceDirect,
DL-PR: Generalized automatic modulation classification method based on deep learning with priori regularization,ScienceDirect,
Building typology classification using convolutional neural networks utilizing multiple ground-level image process for city-scale rapid seismic vulnerability assessment,ScienceDirect,
13: COVID-19 detection from chest X-rays using transfer learning with deep convolutional neural networks,ScienceDirect,
Fast and Efficient Context-Aware Embedding Generation using Fuzzy Hashing for In-Vehicle Network Intrusion Detection,ScienceDirect,
Quasi-autonomous bolt-loosening detection method using vision-based deep learning and image processing,ScienceDirect,
Detection approach for unusable shared bikes enabled by reinforcement learning and PageRank algorithm,ScienceDirect,
Intriguing of pharmaceutical product development processes with the help of artificial intelligence and deep/machine learning or artificial neural network,ScienceDirect,
A new multifractal-based deep learning model for text mining,ScienceDirect,
A review of deep learning segmentation methods for carotid artery ultrasound images,ScienceDirect,
A deep learning-based social distance monitoring framework for COVID-19,ScienceDirect,
Application of deep learning and machine learning models to detect COVID-19 face masks - A review,ScienceDirect,
Detecting prototype pollution for node.js: Vulnerability review and new fuzzing inputs,ScienceDirect,
Federated Learning-based Misbehaviour detection on an emergency message dissemination scenario for the 6G-enabled Internet of Vehicles,ScienceDirect,
Lightweight intrusion detection for edge computing networks using deep forest and bio-inspired algorithms,ScienceDirect,
Vulnerability of classifiers to evolutionary generated adversarial examples,ScienceDirect,
Low-story damage detection of buildings using deep neural network from frequency phase angle differences within a low-frequency band,ScienceDirect,
Deep supervised class encoding for iris presentation attack detection,ScienceDirect,
Integrated environmental modeling for efficient aquifer vulnerability assessment using machine learning,ScienceDirect,
Multimodal contrastive learning for brain–machine fusion: From brain-in-the-loop modeling to brain-out-of-the-loop application,ScienceDirect,
Integrating discrete wavelet transform with neural networks and machine learning for fault detection in microgrids,ScienceDirect,
A deep learning image segmentation model for agricultural irrigation system classification,ScienceDirect,
Forward dynamics computational modelling of a cyclist fall with the inclusion of protective response using deep learning-based human pose estimation,ScienceDirect,
CNN-FS-IFuzzy: A new enhanced learning model enabled by adaptive tumor segmentation for breast cancer diagnosis using 3D mammogram images,ScienceDirect,
Signal area estimation based on deep learning,ScienceDirect,
A novel hybrid ensemble learning for anomaly detection in industrial sensor networks and SCADA systems for smart city infrastructures,ScienceDirect,
A multi-view-CNN framework for deep representation learning in image classification,ScienceDirect,
A privacy-preserving federated learning with a secure collaborative for malware detection models using Internet of Things resources,ScienceDirect,
Multi-modal deep feature learning for RGB-D object detection,ScienceDirect,
Graph-based code semantics learning for efficient semantic code clone detection,ScienceDirect,
A deep reinforcement learning hyper-heuristic with feature fusion for online packing problems,ScienceDirect,
Safeguarding media integrity: A hybrid optimized deep feature fusion based deepfake detection in videos,ScienceDirect,
Radiology under siege? Adversarial attacks against deep learning algorithms,ScienceDirect,
Large-scale chemical process causal discovery from big data with transformer-based deep learning,ScienceDirect,
A review on the use of deep learning for medical images segmentation,ScienceDirect,
GraphMoCo: A graph momentum contrast model for large-scale binary function representation learning,ScienceDirect,
DivaCAN: Detecting in-vehicle intrusion attacks on a controller area network using ensemble learning,ScienceDirect,
Battery safety: Machine learning-based prognostics,ScienceDirect,
A sensor fusion system with thermal infrared camera and LiDAR for autonomous vehicles and deep learning based object detection,ScienceDirect,
An efficient cloud-integrated distributed deep neural network framework for IoT malware classification,ScienceDirect,
"A review of uncertainty quantification in deep learning: Techniques, applications and challenges",ScienceDirect,
